store_id,merchant_id,server_id,customer_id,acq_channel,signup_month,country
M003-ST2,M003,S03,C000475,promo,2022-03,MY
M003-ST2,M003,S03,C000476,merchant-referral,2022-03,MY
M003-ST2,M003,S03,C000477,merchant-referral,2022-03,MY
M003-ST2,M003,S03,C000478,organic,2022-04,MY
M003-ST2,M003,S03,C000479,organic,2022-04,MY
M003-ST2,M003,S03,C000480,promo,2022-04,MY
M003-ST2,M003,S03,C000481,organic,2022-04,MY
M003-ST2,M003,S03,C000482,organic,2022-04,MY
M003-ST2,M003,S03,C000483,merchant-referral,2022-04,MY
M003-ST2,M003,S03,C000484,organic,2022-05,MY
M003-ST2,M003,S03,C000485,merchant-referral,2022-05,MY
M003-ST2,M003,S03,C000486,organic,2022-05,MY
M003-ST2,M003,S03,C000487,organic,2022-05,MY
M003-ST2,M003,S03,C000488,promo,2022-06,MY
M003-ST2,M003,S03,C000489,organic,2022-06,MY
M003-ST2,M003,S03,C000490,organic,2022-06,MY
M003-ST2,M003,S03,C000491,organic,2022-06,MY
M003-ST2,M003,S03,C000492,organic,2022-06,MY
M003-ST2,M003,S03,C000493,organic,2022-06,MY
M003-ST2,M003,S03,C000494,promo,2022-06,MY
M003-ST2,M003,S03,C000495,merchant-referral,2022-07,MY
M003-ST2,M003,S03,C000496,organic,2022-07,MY
M003-ST2,M003,S03,C000497,merchant-referral,2022-07,MY
M003-ST2,M003,S03,C000498,promo,2022-08,MY
M003-ST2,M003,S03,C000499,merchant-referral,2022-08,MY
M003-ST2,M003,S03,C000500,paid-social,2022-08,MY
M003-ST2,M003,S03,C000501,organic,2022-08,MY
M003-ST2,M003,S03,C000502,merchant-referral,2022-09,MY
M003-ST2,M003,S03,C000503,merchant-referral,2022-09,MY
M003-ST2,M003,S03,C000504,merchant-referral,2022-09,MY
M003-ST2,M003,S03,C000505,merchant-referral,2022-09,MY
M003-ST2,M003,S03,C000506,merchant-referral,2022-09,MY
M003-ST2,M003,S03,C000507,paid-social,2022-10,MY
M003-ST2,M003,S03,C000508,organic,2022-11,MY
M003-ST2,M003,S03,C000509,merchant-referral,2022-11,MY
M003-ST2,M003,S03,C000510,organic,2022-11,MY
M003-ST2,M003,S03,C000511,organic,2022-11,MY
M003-ST2,M003,S03,C000512,merchant-referral,2022-11,MY
M003-ST2,M003,S03,C000513,promo,2022-11,MY
M003-ST2,M003,S03,C000514,paid-social,2022-12,MY
M003-ST2,M003,S03,C000515,promo,2022-12,MY
M003-ST2,M003,S03,C000516,promo,2022-12,MY
M003-ST2,M003,S03,C000517,merchant-referral,2022-12,MY
M003-ST2,M003,S03,C000518,organic,2022-12,MY
M003-ST2,M003,S03,C000519,promo,2023-01,MY
M003-ST2,M003,S03,C000520,organic,2023-01,MY
M003-ST2,M003,S03,C000521,paid-social,2023-01,MY
M003-ST2,M003,S03,C000522,paid-social,2023-01,MY
M003-ST2,M003,S03,C000523,organic,2023-01,MY
M003-ST2,M003,S03,C000524,organic,2023-01,MY
M003-ST2,M003,S03,C000525,merchant-referral,2023-02,MY
M003-ST2,M003,S03,C000526,organic,2023-02,MY
M003-ST2,M003,S03,C000527,organic,2023-03,MY
M003-ST2,M003,S03,C000528,organic,2023-03,MY
M003-ST2,M003,S03,C000529,promo,2023-03,MY
M003-ST2,M003,S03,C000530,organic,2023-03,MY
M003-ST2,M003,S03,C000531,paid-social,2023-03,MY
M003-ST2,M003,S03,C000532,merchant-referral,2023-03,MY
M003-ST2,M003,S03,C000533,promo,2023-03,MY
M003-ST2,M003,S03,C000534,organic,2023-03,MY
M003-ST2,M003,S03,C000535,organic,2023-04,MY
M003-ST2,M003,S03,C000536,organic,2023-04,MY
M003-ST2,M003,S03,C000537,paid-social,2023-04,MY
M003-ST2,M003,S03,C000538,promo,2023-04,MY
M003-ST2,M003,S03,C000539,organic,2023-04,MY
M003-ST2,M003,S03,C000540,organic,2023-04,MY
M003-ST2,M003,S03,C000541,merchant-referral,2023-04,MY
M003-ST2,M003,S03,C000542,organic,2023-04,MY
M003-ST2,M003,S03,C000543,paid-social,2023-04,MY
M003-ST2,M003,S03,C000544,promo,2023-05,MY
M003-ST2,M003,S03,C000545,merchant-referral,2023-05,MY
M003-ST2,M003,S03,C000546,organic,2023-05,MY
M003-ST2,M003,S03,C000547,organic,2023-05,MY
M003-ST2,M003,S03,C000548,merchant-referral,2023-05,MY
M003-ST2,M003,S03,C000549,promo,2023-05,MY
M003-ST2,M003,S03,C000550,merchant-referral,2023-05,MY
M003-ST2,M003,S03,C000551,promo,2023-06,MY
M003-ST2,M003,S03,C000552,promo,2023-06,MY
M003-ST2,M003,S03,C000553,promo,2023-07,MY
M003-ST2,M003,S03,C000554,merchant-referral,2023-07,MY
M003-ST2,M003,S03,C000555,paid-social,2023-07,MY
M003-ST2,M003,S03,C000556,organic,2023-08,MY
M003-ST2,M003,S03,C000557,organic,2023-08,MY
M003-ST2,M003,S03,C000558,promo,2023-08,MY
M003-ST2,M003,S03,C000559,organic,2023-08,MY
M003-ST2,M003,S03,C000560,organic,2023-08,MY
M003-ST2,M003,S03,C000561,merchant-referral,2023-09,MY
M003-ST2,M003,S03,C000562,merchant-referral,2023-09,MY
M003-ST2,M003,S03,C000563,organic,2023-09,MY
M003-ST2,M003,S03,C000564,merchant-referral,2023-09,MY
M003-ST2,M003,S03,C000565,organic,2023-09,MY
M003-ST2,M003,S03,C000566,organic,2023-09,MY
M003-ST2,M003,S03,C000567,paid-social,2023-09,MY
M003-ST2,M003,S03,C000568,organic,2023-09,MY
M003-ST2,M003,S03,C000569,organic,2023-10,MY
M003-ST2,M003,S03,C000570,organic,2023-10,MY
M003-ST2,M003,S03,C000571,paid-social,2023-11,MY
M003-ST2,M003,S03,C000572,organic,2023-11,MY
M003-ST2,M003,S03,C000573,organic,2023-11,MY
M003-ST2,M003,S03,C000574,organic,2023-11,MY
M003-ST2,M003,S03,C000575,organic,2023-11,MY
M003-ST2,M003,S03,C000576,organic,2023-11,MY
M003-ST2,M003,S03,C000577,organic,2023-11,MY
M003-ST2,M003,S03,C000578,merchant-referral,2023-12,MY
M003-ST2,M003,S03,C000579,paid-social,2023-12,MY
M003-ST2,M003,S03,C000580,merchant-referral,2023-12,MY
M003-ST2,M003,S03,C000581,promo,2023-12,MY
M003-ST2,M003,S03,C000582,paid-social,2023-12,MY
M003-ST2,M003,S03,C000583,promo,2023-12,MY
M003-ST2,M003,S03,C000584,paid-social,2023-12,MY
M003-ST2,M003,S03,C000585,promo,2023-12,MY
M003-ST2,M003,S03,C000586,organic,2023-12,MY
M003-ST2,M003,S03,C000587,organic,2023-12,MY
M003-ST2,M003,S03,C000588,organic,2024-01,MY
M003-ST2,M003,S03,C000589,promo,2024-01,MY
M003-ST2,M003,S03,C000590,organic,2024-02,MY
M003-ST2,M003,S03,C000591,merchant-referral,2024-02,MY
M003-ST2,M003,S03,C000592,promo,2024-02,MY
M003-ST2,M003,S03,C000593,organic,2024-03,MY
M003-ST2,M003,S03,C000594,paid-social,2024-03,MY
M003-ST2,M003,S03,C000595,merchant-referral,2024-03,MY
M003-ST2,M003,S03,C000596,merchant-referral,2024-04,MY
M003-ST2,M003,S03,C000597,organic,2024-04,MY
M003-ST2,M003,S03,C000598,organic,2024-04,MY
M003-ST2,M003,S03,C000599,merchant-referral,2024-04,MY
M003-ST2,M003,S03,C000600,promo,2024-04,MY
M003-ST2,M003,S03,C000601,promo,2024-05,MY
M003-ST2,M003,S03,C000602,promo,2024-06,MY
M003-ST2,M003,S03,C000603,organic,2024-06,MY
M003-ST2,M003,S03,C000604,merchant-referral,2024-06,MY
M003-ST2,M003,S03,C000605,merchant-referral,2024-06,MY
M003-ST2,M003,S03,C000606,organic,2024-07,MY
M003-ST2,M003,S03,C000607,merchant-referral,2024-07,MY
M003-ST2,M003,S03,C000608,organic,2024-07,MY
M003-ST2,M003,S03,C000609,promo,2024-08,MY
M003-ST2,M003,S03,C000610,paid-social,2024-08,MY
M003-ST2,M003,S03,C000611,paid-social,2024-08,MY
M003-ST2,M003,S03,C000612,organic,2024-08,MY
M003-ST2,M003,S03,C000613,merchant-referral,2024-09,MY
M003-ST2,M003,S03,C000614,promo,2024-09,MY
M003-ST2,M003,S03,C000615,merchant-referral,2024-09,MY
M003-ST2,M003,S03,C000616,organic,2024-09,MY
M003-ST2,M003,S03,C000617,merchant-referral,2024-09,MY
M003-ST2,M003,S03,C000618,merchant-referral,2024-09,MY
M003-ST2,M003,S03,C000619,promo,2024-09,MY
M003-ST2,M003,S03,C000620,promo,2024-09,MY
M003-ST2,M003,S03,C000621,merchant-referral,2024-09,MY
M003-ST2,M003,S03,C000622,organic,2024-10,MY
M003-ST2,M003,S03,C000623,merchant-referral,2024-10,MY
M003-ST2,M003,S03,C000624,paid-social,2024-10,MY
M003-ST2,M003,S03,C000625,organic,2024-10,MY
M003-ST2,M003,S03,C000626,paid-social,2024-10,MY
M003-ST2,M003,S03,C000627,organic,2024-10,MY
M003-ST2,M003,S03,C000628,paid-social,2024-10,MY
M003-ST2,M003,S03,C000629,paid-social,2024-10,MY
M003-ST2,M003,S03,C000630,paid-social,2024-10,MY
M003-ST2,M003,S03,C000631,organic,2024-10,MY
M003-ST2,M003,S03,C000632,paid-social,2024-10,MY
M003-ST2,M003,S03,C000633,organic,2024-11,MY
M003-ST2,M003,S03,C000634,organic,2024-11,MY
M003-ST2,M003,S03,C000635,merchant-referral,2024-11,MY
M003-ST2,M003,S03,C000636,promo,2024-11,MY
M003-ST2,M003,S03,C000637,organic,2024-11,MY
M003-ST2,M003,S03,C000638,merchant-referral,2024-11,MY
M003-ST2,M003,S03,C000639,merchant-referral,2024-11,MY
M003-ST2,M003,S03,C000640,promo,2024-11,MY
M003-ST2,M003,S03,C000641,organic,2024-11,MY
M003-ST2,M003,S03,C000642,organic,2024-11,MY
M003-ST2,M003,S03,C000643,organic,2024-11,MY
M003-ST2,M003,S03,C000644,merchant-referral,2024-11,MY
M003-ST2,M003,S03,C000645,merchant-referral,2024-12,MY
M003-ST2,M003,S03,C000646,organic,2024-12,MY
M003-ST2,M003,S03,C000647,merchant-referral,2024-12,MY
M003-ST2,M003,S03,C000648,organic,2024-12,MY
M003-ST2,M003,S03,C000649,organic,2024-12,MY
M003-ST2,M003,S03,C000650,organic,2024-12,MY
M003-ST2,M003,S03,C000651,merchant-referral,2024-12,MY
M003-ST2,M003,S03,C000652,paid-social,2025-01,MY
M003-ST2,M003,S03,C000653,merchant-referral,2025-01,MY
M003-ST2,M003,S03,C000654,merchant-referral,2025-01,MY
M003-ST2,M003,S03,C000655,promo,2025-01,MY
M003-ST2,M003,S03,C000656,merchant-referral,2025-01,MY
M003-ST2,M003,S03,C000657,organic,2025-02,MY
M003-ST2,M003,S03,C000658,organic,2025-02,MY
M003-ST2,M003,S03,C000659,organic,2025-02,MY
M003-ST2,M003,S03,C000660,paid-social,2025-02,MY
M003-ST2,M003,S03,C000661,paid-social,2025-02,MY
M003-ST2,M003,S03,C000662,organic,2025-02,MY
M003-ST2,M003,S03,C000663,merchant-referral,2025-03,MY
M003-ST2,M003,S03,C000664,organic,2025-03,MY
M003-ST2,M003,S03,C000665,organic,2025-03,MY
M003-ST2,M003,S03,C000666,organic,2025-04,MY
M003-ST2,M003,S03,C000667,organic,2025-04,MY
M003-ST2,M003,S03,C000668,merchant-referral,2025-04,MY
M003-ST2,M003,S03,C000669,merchant-referral,2025-05,MY
M003-ST2,M003,S03,C000670,promo,2025-05,MY
M003-ST2,M003,S03,C000671,paid-social,2025-05,MY
M003-ST2,M003,S03,C000672,paid-social,2025-05,MY
M003-ST2,M003,S03,C000673,organic,2025-05,MY
M003-ST2,M003,S03,C000674,organic,2025-06,MY
M003-ST2,M003,S03,C000675,paid-social,2025-06,MY
M003-ST2,M003,S03,C000676,paid-social,2025-07,MY
M003-ST2,M003,S03,C000677,promo,2025-07,MY
M003-ST2,M003,S03,C000678,organic,2025-07,MY
M003-ST2,M003,S03,C000679,merchant-referral,2025-07,MY
M003-ST2,M003,S03,C000680,organic,2025-07,MY
M003-ST2,M003,S03,C000681,organic,2025-08,MY
M003-ST2,M003,S03,C000682,organic,2025-08,MY
M003-ST2,M003,S03,C000683,promo,2025-08,MY
M003-ST2,M003,S03,C000684,promo,2025-09,MY
M003-ST2,M003,S03,C000685,merchant-referral,2025-09,MY
M003-ST2,M003,S03,C000686,paid-social,2025-09,MY
M003-ST2,M003,S03,C000687,promo,2025-09,MY
M003-ST2,M003,S03,C000688,merchant-referral,2025-09,MY
M003-ST2,M003,S03,C000689,promo,2025-09,MY
M003-ST2,M003,S03,C000690,organic,2025-10,MY
M003-ST2,M003,S03,C000691,organic,2025-10,MY
M003-ST2,M003,S03,C000692,organic,2025-10,MY
M003-ST2,M003,S03,C000693,paid-social,2025-11,MY
M003-ST2,M003,S03,C000694,organic,2025-11,MY
M003-ST2,M003,S03,C000695,organic,2025-11,MY
M003-ST2,M003,S03,C000696,promo,2025-11,MY
M003-ST2,M003,S03,C000697,paid-social,2025-11,MY
M003-ST2,M003,S03,C000698,promo,2025-11,MY
M003-ST2,M003,S03,C000699,organic,2025-12,MY
M003-ST2,M003,S03,C000700,paid-social,2025-12,MY
M003-ST2,M003,S03,C000701,organic,2025-12,MY
M003-ST2,M003,S03,C000702,organic,2025-12,MY
M003-ST2,M003,S03,C000703,organic,2025-12,MY
M003-ST2,M003,S03,C000704,organic,2025-12,MY
M003-ST2,M003,S03,C000705,merchant-referral,2025-12,MY
M003-ST2,M003,S03,C000706,promo,2025-12,MY
M003-ST2,M003,S03,C000707,merchant-referral,2026-01,MY
M003-ST2,M003,S03,C000708,merchant-referral,2026-02,MY
M003-ST2,M003,S03,C000709,merchant-referral,2026-02,MY
M003-ST2,M003,S03,C000710,paid-social,2026-02,MY
M003-ST2,M003,S03,C000711,organic,2026-02,MY
M003-ST2,M003,S03,C000712,merchant-referral,2026-03,MY
M003-ST2,M003,S03,C000713,paid-social,2026-03,MY
M003-ST2,M003,S03,C000714,organic,2026-04,MY
M003-ST2,M003,S03,C000715,organic,2026-04,MY
M003-ST2,M003,S03,C000716,organic,2026-04,MY
M003-ST2,M003,S03,C000717,merchant-referral,2026-04,MY
M003-ST2,M003,S03,C000718,organic,2026-04,MY
M003-ST2,M003,S03,C000719,organic,2026-04,MY
M003-ST2,M003,S03,C000720,merchant-referral,2026-05,MY
M003-ST2,M003,S03,C000721,organic,2026-05,MY
M003-ST2,M003,S03,C000722,paid-social,2026-05,MY
M003-ST2,M003,S03,C000723,merchant-referral,2026-05,MY
M003-ST2,M003,S03,C000724,paid-social,2026-05,MY
M003-ST2,M003,S03,C000725,organic,2026-06,MY
M003-ST2,M003,S03,C000726,merchant-referral,2026-06,MY
M003-ST2,M003,S03,C000727,merchant-referral,2026-06,MY
M003-ST2,M003,S03,C000728,organic,2026-06,MY
M003-ST2,M003,S03,C000729,organic,2026-06,MY
M003-ST2,M003,S03,C000730,organic,2026-07,MY
M003-ST2,M003,S03,C000731,organic,2026-08,MY
M003-ST2,M003,S03,C000732,promo,2026-08,MY
M003-ST2,M003,S03,C000733,promo,2026-08,MY
M003-ST2,M003,S03,C000734,organic,2026-08,MY
M003-ST2,M003,S03,C000735,organic,2026-08,MY
M003-ST2,M003,S03,C000736,organic,2026-08,MY
M003-ST2,M003,S03,C000737,merchant-referral,2026-09,MY
M003-ST2,M003,S03,C000738,merchant-referral,2026-09,MY
M003-ST2,M003,S03,C000739,paid-social,2026-09,MY
M003-ST2,M003,S03,C000740,paid-social,2026-09,MY
M004-ST1,M004,S02,C000741,paid-social,2020-04,SG
M004-ST1,M004,S02,C000742,merchant-referral,2020-04,SG
M004-ST1,M004,S02,C000743,promo,2020-06,SG
M004-ST1,M004,S02,C000744,promo,2020-06,SG
M004-ST1,M004,S02,C000745,organic,2020-06,SG
M004-ST1,M004,S02,C000746,merchant-referral,2020-06,SG
M004-ST1,M004,S02,C000747,merchant-referral,2020-07,SG
M004-ST1,M004,S02,C000748,merchant-referral,2020-07,SG
M004-ST1,M004,S02,C000749,merchant-referral,2020-08,SG
M004-ST1,M004,S02,C000750,organic,2020-08,SG
M004-ST1,M004,S02,C000751,promo,2020-08,SG
M004-ST1,M004,S02,C000752,organic,2020-09,SG
M004-ST1,M004,S02,C000753,organic,2020-10,SG
M004-ST1,M004,S02,C000754,promo,2020-10,SG
M004-ST1,M004,S02,C000755,paid-social,2020-10,SG
M004-ST1,M004,S02,C000756,paid-social,2020-10,SG
M004-ST1,M004,S02,C000757,paid-social,2020-10,SG
M004-ST1,M004,S02,C000758,organic,2020-10,SG
M004-ST1,M004,S02,C000759,merchant-referral,2020-11,SG
M004-ST1,M004,S02,C000760,organic,2020-11,SG
M004-ST1,M004,S02,C000761,merchant-referral,2020-11,SG
M004-ST1,M004,S02,C000762,promo,2020-11,SG
M004-ST1,M004,S02,C000763,paid-social,2020-11,SG
M004-ST1,M004,S02,C000764,paid-social,2020-11,SG
M004-ST1,M004,S02,C000765,merchant-referral,2020-12,SG
M004-ST1,M004,S02,C000766,organic,2020-12,SG
M004-ST1,M004,S02,C000767,organic,2020-12,SG
M004-ST1,M004,S02,C000768,merchant-referral,2020-12,SG
M004-ST1,M004,S02,C000769,organic,2020-12,SG
M004-ST1,M004,S02,C000770,organic,2020-12,SG
M004-ST1,M004,S02,C000771,organic,2021-01,SG
M004-ST1,M004,S02,C000772,organic,2021-02,SG
M004-ST1,M004,S02,C000773,paid-social,2021-02,SG
M004-ST1,M004,S02,C000774,organic,2021-03,SG
M004-ST1,M004,S02,C000775,merchant-referral,2021-03,SG
M004-ST1,M004,S02,C000776,promo,2021-03,SG
M004-ST1,M004,S02,C000777,merchant-referral,2021-04,SG
M004-ST1,M004,S02,C000778,paid-social,2021-04,SG
M004-ST1,M004,S02,C000779,paid-social,2021-05,SG
M004-ST1,M004,S02,C000780,organic,2021-06,SG
M004-ST1,M004,S02,C000781,merchant-referral,2021-06,SG
M004-ST1,M004,S02,C000782,organic,2021-06,SG
M004-ST1,M004,S02,C000783,paid-social,2021-07,SG
M004-ST1,M004,S02,C000784,organic,2021-07,SG
M004-ST1,M004,S02,C000785,promo,2021-08,SG
M004-ST1,M004,S02,C000786,promo,2021-09,SG
M004-ST1,M004,S02,C000787,paid-social,2021-09,SG
M004-ST1,M004,S02,C000788,merchant-referral,2021-09,SG
M004-ST1,M004,S02,C000789,merchant-referral,2021-10,SG
M004-ST1,M004,S02,C000790,merchant-referral,2021-10,SG
M004-ST1,M004,S02,C000791,organic,2021-10,SG
M004-ST1,M004,S02,C000792,organic,2021-10,SG
M004-ST1,M004,S02,C000793,promo,2021-10,SG
M004-ST1,M004,S02,C000794,merchant-referral,2021-11,SG
M004-ST1,M004,S02,C000795,paid-social,2021-11,SG
M004-ST1,M004,S02,C000796,organic,2021-11,SG
M004-ST1,M004,S02,C000797,organic,2021-11,SG
M004-ST1,M004,S02,C000798,merchant-referral,2021-12,SG
M004-ST1,M004,S02,C000799,organic,2021-12,SG
M004-ST1,M004,S02,C000800,promo,2021-12,SG
M004-ST1,M004,S02,C000801,organic,2021-12,SG
M004-ST1,M004,S02,C000802,merchant-referral,2021-12,SG
M004-ST1,M004,S02,C000803,organic,2021-12,SG
M004-ST1,M004,S02,C000804,organic,2021-12,SG
M004-ST1,M004,S02,C000805,merchant-referral,2021-12,SG
M004-ST1,M004,S02,C000806,merchant-referral,2021-12,SG
M004-ST1,M004,S02,C000807,paid-social,2022-01,SG
M004-ST1,M004,S02,C000808,promo,2022-02,SG
M004-ST1,M004,S02,C000809,merchant-referral,2022-02,SG
M004-ST1,M004,S02,C000810,merchant-referral,2022-03,SG
M004-ST1,M004,S02,C000811,promo,2022-04,SG
M004-ST1,M004,S02,C000812,paid-social,2022-04,SG
M004-ST1,M004,S02,C000813,organic,2022-04,SG
M004-ST1,M004,S02,C000814,promo,2022-04,SG
M004-ST1,M004,S02,C000815,organic,2022-05,SG
M004-ST1,M004,S02,C000816,organic,2022-05,SG
M004-ST1,M004,S02,C000817,promo,2022-06,SG
M004-ST1,M004,S02,C000818,merchant-referral,2022-07,SG
M004-ST1,M004,S02,C000819,promo,2022-07,SG
M004-ST1,M004,S02,C000820,organic,2022-07,SG
M004-ST1,M004,S02,C000821,organic,2022-08,SG
M004-ST1,M004,S02,C000822,merchant-referral,2022-09,SG
M004-ST1,M004,S02,C000823,merchant-referral,2022-09,SG
M004-ST1,M004,S02,C000824,organic,2022-09,SG
M004-ST1,M004,S02,C000825,merchant-referral,2022-09,SG
M004-ST1,M004,S02,C000826,merchant-referral,2022-09,SG
M004-ST1,M004,S02,C000827,organic,2022-10,SG
M004-ST1,M004,S02,C000828,promo,2022-10,SG
M004-ST1,M004,S02,C000829,merchant-referral,2022-10,SG
M004-ST1,M004,S02,C000830,organic,2022-10,SG
M004-ST1,M004,S02,C000831,merchant-referral,2022-10,SG
M004-ST1,M004,S02,C000832,organic,2022-11,SG
M004-ST1,M004,S02,C000833,paid-social,2022-11,SG
M004-ST1,M004,S02,C000834,merchant-referral,2022-11,SG
M004-ST1,M004,S02,C000835,organic,2022-11,SG
M004-ST1,M004,S02,C000836,merchant-referral,2022-11,SG
M004-ST1,M004,S02,C000837,organic,2022-11,SG
M004-ST1,M004,S02,C000838,paid-social,2023-01,SG
M004-ST1,M004,S02,C000839,organic,2023-03,SG
M004-ST1,M004,S02,C000840,organic,2023-04,SG
M004-ST1,M004,S02,C000841,paid-social,2023-05,SG
M004-ST1,M004,S02,C000842,paid-social,2023-06,SG
M004-ST1,M004,S02,C000843,organic,2023-07,SG
M004-ST1,M004,S02,C000844,organic,2023-07,SG
M004-ST1,M004,S02,C000845,paid-social,2023-07,SG
M004-ST1,M004,S02,C000846,organic,2023-07,SG
M004-ST1,M004,S02,C000847,paid-social,2023-07,SG
M004-ST1,M004,S02,C000848,merchant-referral,2023-07,SG
M004-ST1,M004,S02,C000849,promo,2023-07,SG
M004-ST1,M004,S02,C000850,merchant-referral,2023-08,SG
M004-ST1,M004,S02,C000851,promo,2023-08,SG
M004-ST1,M004,S02,C000852,organic,2023-09,SG
M004-ST1,M004,S02,C000853,paid-social,2023-09,SG
M004-ST1,M004,S02,C000854,organic,2023-10,SG
M004-ST1,M004,S02,C000855,organic,2023-10,SG
M004-ST1,M004,S02,C000856,promo,2023-10,SG
M004-ST1,M004,S02,C000857,organic,2023-11,SG
M004-ST1,M004,S02,C000858,organic,2023-11,SG
M004-ST1,M004,S02,C000859,promo,2023-11,SG
M004-ST1,M004,S02,C000860,promo,2023-11,SG
M004-ST1,M004,S02,C000861,merchant-referral,2023-11,SG
M004-ST1,M004,S02,C000862,organic,2023-11,SG
M004-ST1,M004,S02,C000863,organic,2023-11,SG
M004-ST1,M004,S02,C000864,organic,2023-12,SG
M004-ST1,M004,S02,C000865,promo,2024-02,SG
M004-ST1,M004,S02,C000866,organic,2024-02,SG
M004-ST1,M004,S02,C000867,paid-social,2024-02,SG
M004-ST1,M004,S02,C000868,paid-social,2024-03,SG
M004-ST1,M004,S02,C000869,paid-social,2024-03,SG
M004-ST1,M004,S02,C000870,merchant-referral,2024-04,SG
M004-ST1,M004,S02,C000871,merchant-referral,2024-04,SG
M004-ST1,M004,S02,C000872,merchant-referral,2024-04,SG
M004-ST1,M004,S02,C000873,merchant-referral,2024-04,SG
M004-ST1,M004,S02,C000874,paid-social,2024-04,SG
M004-ST1,M004,S02,C000875,paid-social,2024-04,SG
M004-ST1,M004,S02,C000876,organic,2024-05,SG
M004-ST1,M004,S02,C000877,organic,2024-05,SG
M004-ST1,M004,S02,C000878,merchant-referral,2024-05,SG
M004-ST1,M004,S02,C000879,organic,2024-05,SG
M004-ST1,M004,S02,C000880,promo,2024-06,SG
M004-ST1,M004,S02,C000881,promo,2024-06,SG
M004-ST1,M004,S02,C000882,promo,2024-06,SG
M004-ST1,M004,S02,C000883,organic,2024-06,SG
M004-ST1,M004,S02,C000884,promo,2024-07,SG
M004-ST1,M004,S02,C000885,organic,2024-07,SG
M004-ST1,M004,S02,C000886,merchant-referral,2024-09,SG
M004-ST1,M004,S02,C000887,promo,2024-09,SG
M004-ST1,M004,S02,C000888,organic,2024-10,SG
M004-ST1,M004,S02,C000889,paid-social,2024-10,SG
M004-ST1,M004,S02,C000890,organic,2024-10,SG
M004-ST1,M004,S02,C000891,paid-social,2024-11,SG
M004-ST1,M004,S02,C000892,paid-social,2024-11,SG
M004-ST1,M004,S02,C000893,organic,2024-11,SG
M004-ST1,M004,S02,C000894,organic,2024-12,SG
M004-ST1,M004,S02,C000895,organic,2024-12,SG
M004-ST1,M004,S02,C000896,promo,2025-01,SG
M004-ST1,M004,S02,C000897,organic,2025-01,SG
M004-ST1,M004,S02,C000898,paid-social,2025-02,SG
M004-ST1,M004,S02,C000899,merchant-referral,2025-03,SG
M004-ST1,M004,S02,C000900,promo,2025-03,SG
M004-ST1,M004,S02,C000901,promo,2025-03,SG
M004-ST1,M004,S02,C000902,promo,2025-03,SG
M004-ST1,M004,S02,C000903,organic,2025-03,SG
M004-ST1,M004,S02,C000904,promo,2025-05,SG
M004-ST1,M004,S02,C000905,promo,2025-05,SG
M004-ST1,M004,S02,C000906,merchant-referral,2025-05,SG
M004-ST1,M004,S02,C000907,paid-social,2025-05,SG
M004-ST1,M004,S02,C000908,merchant-referral,2025-06,SG
M004-ST1,M004,S02,C000909,merchant-referral,2025-06,SG
M004-ST1,M004,S02,C000910,merchant-referral,2025-06,SG
M004-ST1,M004,S02,C000911,promo,2025-06,SG
M004-ST1,M004,S02,C000912,paid-social,2025-06,SG
M004-ST1,M004,S02,C000913,merchant-referral,2025-07,SG
M004-ST1,M004,S02,C000914,organic,2025-07,SG
M004-ST1,M004,S02,C000915,merchant-referral,2025-07,SG
M004-ST1,M004,S02,C000916,paid-social,2025-08,SG
M004-ST1,M004,S02,C000917,organic,2025-09,SG
M004-ST1,M004,S02,C000918,paid-social,2025-10,SG
M004-ST1,M004,S02,C000919,promo,2025-10,SG
M004-ST1,M004,S02,C000920,organic,2025-10,SG
M004-ST1,M004,S02,C000921,paid-social,2025-11,SG
M004-ST1,M004,S02,C000922,promo,2025-11,SG
M004-ST1,M004,S02,C000923,paid-social,2025-11,SG
M004-ST1,M004,S02,C000924,merchant-referral,2025-11,SG
M004-ST1,M004,S02,C000925,promo,2025-11,SG
M004-ST1,M004,S02,C000926,organic,2025-12,SG
M004-ST1,M004,S02,C000927,organic,2025-12,SG
M004-ST1,M004,S02,C000928,organic,2025-12,SG
M004-ST1,M004,S02,C000929,merchant-referral,2025-12,SG
M004-ST1,M004,S02,C000930,organic,2025-12,SG
M004-ST1,M004,S02,C000931,paid-social,2026-01,SG
M004-ST1,M004,S02,C000932,organic,2026-01,SG
M004-ST1,M004,S02,C000933,merchant-referral,2026-01,SG
M004-ST1,M004,S02,C000934,paid-social,2026-01,SG
M004-ST1,M004,S02,C000935,organic,2026-02,SG
M004-ST1,M004,S02,C000936,organic,2026-03,SG
M004-ST1,M004,S02,C000937,organic,2026-03,SG
M004-ST1,M004,S02,C000938,paid-social,2026-04,SG
M004-ST1,M004,S02,C000939,paid-social,2026-05,SG
